"target_1","target_2","group_1","group_2","MDR_smap_coefficient","connectivity"
"Archaea_164_2","Proteobacteria_22_1","Archaea","Proteobacteria",-0.0269394717846732,14.7902869757174
"Archaea_164_2","Proteobacteria_6384_1","Archaea","Proteobacteria",-0.00637931812764259,9.93377483443709
"Archaea_164_2","Proteobacteria_6847_1","Archaea","Proteobacteria",0.00723327844752059,6.62251655629139
"Archaea_164_2","Proteobacteria_7100_1","Archaea","Proteobacteria",-0.0134181014253909,25.1655629139073
"Archaea_164_2","Proteobacteria_7166_1","Archaea","Proteobacteria",-0.0153007999494353,39.514348785872
"Archaea_164_2","Proteobacteria_7230_1","Archaea","Proteobacteria",0.0648686016002654,19.6467991169978
"Archaea_164_2","Proteobacteria_7230_2","Archaea","Proteobacteria",0.0077776761051521,13.9072847682119
"Archaea_164_2","Proteobacteria_7230_3","Archaea","Proteobacteria",0.0133747032569228,26.2693156732892
"Archaea_164_2","Proteobacteria_7289_1","Archaea","Proteobacteria",0.00649956657848203,10.3752759381898
"Archaea_164_2","Proteobacteria_7295_1","Archaea","Proteobacteria",0.0099035975825094,13.6865342163355
"Archaea_164_2","Proteobacteria_7314_1","Archaea","Proteobacteria",0.0156234867437935,48.5651214128035
"Archaea_164_2","Proteobacteria_7316_1","Archaea","Proteobacteria",0.00639959356122655,16.7770419426049
"Archaea_164_2","Proteobacteria_7364_1","Archaea","Proteobacteria",-0.0167964443622077,74.39293598234
"Archaea_164_2","Proteobacteria_7982_1","Archaea","Proteobacteria",0.0284555714902543,97.3509933774834
"Archaea_164_2","Proteobacteria_7983_2","Archaea","Proteobacteria",-0.00886132558713103,30.0220750551876
"Archaea_164_2","Proteobacteria_7983_3","Archaea","Proteobacteria",-0.026632321691609,15.0110375275938
"Archaea_164_2","Proteobacteria_7983_4","Archaea","Proteobacteria",0.00592497473614496,12.1412803532009
"Archaea_164_2","Proteobacteria_7983_5","Archaea","Proteobacteria",0.0289672006473659,11.6997792494481
"Archaea_164_2","Proteobacteria_7983_6","Archaea","Proteobacteria",0.0140392857124848,75.9381898454746
"Archaea_164_2","Proteobacteria_7983_7","Archaea","Proteobacteria",-0.0180430850549011,20.3090507726269
"Archaea_164_2","Proteobacteria_7983_8","Archaea","Proteobacteria",-0.00855604231275434,15.8940397350993
"Archaea_164_2","Proteobacteria_7984_1","Archaea","Proteobacteria",-0.00604547725522383,5.96026490066225
"Archaea_164_2","Proteobacteria_8175_1","Archaea","Proteobacteria",0.0148253712403882,85.2097130242826
"Archaea_164_2","Proteobacteria_8176_1","Archaea","Proteobacteria",0.0162487049486051,86.5342163355408
"Archaea_164_2","Proteobacteria_8176_2","Archaea","Proteobacteria",0.045862650218055,45.2538631346578
"Archaea_164_2","Proteobacteria_8177_2","Archaea","Proteobacteria",-0.019631760261203,14.5695364238411
"Archaea_164_2","Proteobacteria_8178_1","Archaea","Proteobacteria",-0.0092158627702114,19.6467991169978
"Archaea_164_2","Proteobacteria_9681_1","Archaea","Proteobacteria",-0.0160450143237583,42.3841059602649
"Archaea_164_2","Pseudofungi_43_1","Archaea","Pseudofungi",-0.0203031768821501,52.0971302428256
"Archaea_164_2","Radiolaria_104_1","Archaea","Radiolaria",-0.0234719191980556,27.3730684326711
"Archaea_164_2","Raphidophyceae_3_1","Archaea","Raphidophyceae",0.00658540707219414,73.5099337748344
"Archaea_164_2","Sagenista_61_1","Archaea","Sagenista",-0.0133992111677286,18.5430463576159
"Archaea_164_2","Verrucomicrobia_18_1","Archaea","Verrucomicrobia",0.0182994134628225,25.8278145695364
"Archaea_164_2","Verrucomicrobia_18_3","Archaea","Verrucomicrobia",0.0178421530471258,49.6688741721854
"Archaea_164_2","Verrucomicrobia_23_1","Archaea","Verrucomicrobia",0.00568299213819764,39.2935982339956
"Archaea_179_1","Archaea_164_2","Archaea","Archaea",0.0253520363144402,98.4547461368653
"Archaea_179_1","Bacillariophyta_123_1","Archaea","Bacillariophyta",-0.00739485138234751,7.28476821192053
"Archaea_179_1","Bacillariophyta_138_1","Archaea","Bacillariophyta",-0.0375628557283537,5.73951434878587
"Archaea_179_1","Bacillariophyta_196_1","Archaea","Bacillariophyta",-0.0117223624966356,17.8807947019868
"Archaea_179_1","Bacillariophyta_219_1","Archaea","Bacillariophyta",-0.0128501135225506,17.8807947019868
"Archaea_179_1","Bacteroidetes_1167_1","Archaea","Bacteroidetes",-0.0143640193960414,10.5960264900662
"Archaea_179_1","Bacteroidetes_1204_1","Archaea","Bacteroidetes",-0.0126499331546982,7.28476821192053
"Archaea_179_1","Bacteroidetes_129_1","Archaea","Bacteroidetes",0.0130427521131735,13.6865342163355
"Archaea_179_1","Bacteroidetes_317_1","Archaea","Bacteroidetes",0.0270445257386035,7.72626931567329
"Archaea_179_1","Bacteroidetes_918_4","Archaea","Bacteroidetes",-0.0296484849443103,9.27152317880795
"Archaea_179_1","Bacteroidetes_919_1","Archaea","Bacteroidetes",-0.00803814835783892,10.5960264900662
"Archaea_179_1","Bacteroidetes_919_3","Archaea","Bacteroidetes",-0.0147588751279022,21.8543046357616
"Archaea_179_1","Cercozoa_23_1","Archaea","Cercozoa",0.015112528171569,37.5275938189845
"Archaea_179_1","Cercozoa_395_1","Archaea","Cercozoa",0.0178514867090506,97.7924944812362
"Archaea_179_1","Chlorophyta__streptophyta_845_1","Archaea","Chlorophyta",0.0194319588091998,86.9757174392936
"Archaea_179_1","Chlorophyta__streptophyta_848_1","Archaea","Chlorophyta",0.0160132256714254,91.1699779249448
"Archaea_179_1","Ciliophora_1195_1","Archaea","Ciliophora",0.0188220426960206,20.7505518763797
"Archaea_179_1","Ciliophora_234_1","Archaea","Ciliophora",-0.0202293427225649,9.71302428256071
"Archaea_179_1","Cyanobacteria_48_1","Archaea","Cyanobacteria",-0.0125088866814618,16.7770419426049
"Archaea_179_1","Cyanobacteria_73_1","Archaea","Cyanobacteria",-0.00776520608888362,21.1920529801325
"Archaea_179_1","Cyanobacteria_85_1","Archaea","Cyanobacteria",0.0428533393895638,99.5584988962472
"Archaea_179_1","Dictyochophyceae_6_1","Archaea","Dictyochophyceae",-0.00813068634202387,5.73951434878587
"Archaea_179_1","Dinoflagellata_1009_1","Archaea","Dinoflagellata",0.0230294819143417,13.6865342163355
"Archaea_179_1","Dinoflagellata_1010_1","Archaea","Dinoflagellata",0.0546936891954575,9.05077262693157
